annee,region,zref,pcgapdeptotndpoor
2014,Hauts Bassins,153530,13981.70313
2014,Hauts Bassins,153530,13981.70313
2014,Hauts Bassins,153530,13981.70313
2014,Hauts Bassins,153530,13981.70313
2014,Hauts Bassins,153530,13981.70313
2014,Hauts Bassins,153530,3259.296875
2014,Hauts Bassins,153530,3259.296875
2014,Hauts Bassins,153530,3259.296875
2014,Hauts Bassins,153530,3259.296875
2014,Hauts Bassins,153530,3259.296875
2014,Hauts Bassins,153530,3259.296875
2014,Hauts Bassins,153530,3259.296875
2014,Hauts Bassins,153530,3259.296875
2014,Hauts Bassins,153530,3259.296875
2014,Hauts Bassins,153530,3259.296875
2014,Hauts Bassins,153530,3259.296875
2014,Hauts Bassins,153530,3259.296875
2014,Hauts Bassins,153530,3259.296875
2014,Hauts Bassins,153530,3259.296875
2014,Hauts Bassins,153530,3259.296875
2014,Hauts Bassins,153530,3259.296875
2014,Hauts Bassins,153530,3259.296875
2014,Hauts Bassins,153530,3693.703125
2014,Hauts Bassins,153530,3693.703125
2014,Hauts Bassins,153530,3693.703125
2014,Hauts Bassins,153530,3693.703125
2014,Hauts Bassins,153530,3693.703125
2014,Hauts Bassins,153530,3693.703125
2014,Hauts Bassins,153530,3693.703125
2014,Hauts Bassins,153530,3693.703125
2014,Hauts Bassins,153530,1271.34375
2014,Hauts Bassins,153530,1271.34375
2014,Hauts Bassins,153530,1271.34375
2014,Hauts Bassins,153530,1271.34375
2014,Hauts Bassins,153530,1271.34375
2014,Hauts Bassins,153530,1271.34375
2014,Hauts Bassins,153530,1271.34375
2014,Hauts Bassins,153530,1271.34375
2014,Hauts Bassins,153530,1271.34375
2014,Hauts Bassins,153530,1271.34375
2014,Hauts Bassins,153530,1271.34375
2014,Hauts Bassins,153530,1271.34375
2014,Hauts Bassins,153530,38348.60938
2014,Hauts Bassins,153530,38348.60938
2014,Hauts Bassins,153530,38348.60938
2014,Hauts Bassins,153530,38348.60938
2014,Hauts Bassins,153530,38348.60938
2014,Hauts Bassins,153530,38348.60938
2014,Hauts Bassins,153530,38348.60938
2014,Hauts Bassins,153530,38348.60938
2014,Hauts Bassins,153530,38348.60938
2014,Hauts Bassins,153530,38348.60938
2014,Hauts Bassins,153530,38348.60938
2014,Hauts Bassins,153530,38348.60938
2014,Hauts Bassins,153530,38348.60938
2014,Hauts Bassins,153530,38348.60938
2014,Hauts Bassins,153530,38348.60938
2014,Hauts Bassins,153530,38348.60938
2014,Hauts Bassins,153530,38348.60938
2014,Hauts Bassins,153530,38348.60938
2014,Hauts Bassins,153530,38348.60938
2014,Hauts Bassins,153530,38348.60938
2014,Hauts Bassins,153530,38348.60938
2014,Hauts Bassins,153530,38348.60938
2014,Hauts Bassins,153530,38348.60938
2014,Hauts Bassins,153530,38348.60938
2014,Hauts Bassins,153530,38348.60938
2014,Hauts Bassins,153530,38348.60938
2014,Hauts Bassins,153530,38348.60938
2014,Hauts Bassins,153530,38348.60938
2014,Hauts Bassins,153530,38348.60938
2014,Hauts Bassins,153530,38348.60938
2014,Hauts Bassins,153530,21606.53125
2014,Hauts Bassins,153530,21606.53125
2014,Hauts Bassins,153530,21606.53125
2014,Hauts Bassins,153530,21606.53125
2014,Hauts Bassins,153530,21606.53125
2014,Hauts Bassins,153530,73512.17969
2014,Hauts Bassins,153530,73512.17969
2014,Hauts Bassins,153530,73512.17969
2014,Hauts Bassins,153530,73512.17969
2014,Hauts Bassins,153530,73512.17969
2014,Hauts Bassins,153530,73512.17969
2014,Hauts Bassins,153530,73512.17969
2014,Hauts Bassins,153530,73512.17969
2014,Hauts Bassins,153530,16564.34375
2014,Hauts Bassins,153530,16564.34375
2014,Hauts Bassins,153530,16564.34375
2014,Hauts Bassins,153530,16564.34375
2014,Hauts Bassins,153530,16564.34375
2014,Hauts Bassins,153530,16564.34375
2014,Hauts Bassins,153530,16564.34375
2014,Hauts Bassins,153530,14161.57813
2014,Hauts Bassins,153530,14161.57813
2014,Hauts Bassins,153530,14161.57813
2014,Hauts Bassins,153530,49047.14844
2014,Hauts Bassins,153530,49047.14844
2014,Hauts Bassins,153530,49047.14844
2014,Hauts Bassins,153530,49047.14844
2014,Hauts Bassins,153530,49047.14844
2014,Hauts Bassins,153530,49047.14844
2014,Hauts Bassins,153530,42353.20313
2014,Hauts Bassins,153530,42353.20313
2014,Hauts Bassins,153530,42353.20313
2014,Hauts Bassins,153530,42353.20313
2014,Hauts Bassins,153530,42353.20313
2014,Hauts Bassins,153530,42353.20313
2014,Hauts Bassins,153530,56744.33594
2014,Hauts Bassins,153530,56744.33594
2014,Hauts Bassins,153530,56744.33594
2014,Hauts Bassins,153530,56744.33594
2014,Hauts Bassins,153530,56744.33594
2014,Hauts Bassins,153530,56744.33594
2014,Hauts Bassins,153530,12292.20313
2014,Hauts Bassins,153530,12292.20313
2014,Hauts Bassins,153530,12292.20313
2014,Hauts Bassins,153530,12292.20313
2014,Hauts Bassins,153530,12292.20313
2014,Hauts Bassins,153530,6133.234375
2014,Hauts Bassins,153530,6133.234375
2014,Hauts Bassins,153530,6133.234375
2014,Hauts Bassins,153530,6133.234375
2014,Hauts Bassins,153530,6133.234375
2014,Hauts Bassins,153530,6133.234375
2014,Hauts Bassins,153530,6133.234375
2014,Hauts Bassins,153530,6133.234375
2014,Hauts Bassins,153530,6133.234375
2014,Hauts Bassins,153530,6133.234375
2014,Hauts Bassins,153530,7095.328125
2014,Hauts Bassins,153530,7095.328125
2014,Hauts Bassins,153530,7095.328125
2014,Hauts Bassins,153530,7095.328125
2014,Hauts Bassins,153530,32402.49219
2014,Hauts Bassins,153530,32402.49219
2014,Hauts Bassins,153530,32402.49219
2014,Hauts Bassins,153530,32402.49219
2014,Hauts Bassins,153530,32402.49219
2014,Hauts Bassins,153530,32402.49219
2014,Hauts Bassins,153530,32402.49219
2014,Hauts Bassins,153530,32402.49219
2014,Hauts Bassins,153530,55952.34375
2014,Hauts Bassins,153530,55952.34375
2014,Hauts Bassins,153530,55952.34375
2014,Hauts Bassins,153530,55952.34375
2014,Hauts Bassins,153530,55952.34375
2014,Hauts Bassins,153530,55952.34375
2014,Hauts Bassins,153530,55952.34375
2014,Hauts Bassins,153530,55952.34375
2014,Hauts Bassins,153530,55952.34375
2014,Hauts Bassins,153530,55952.34375
2014,Hauts Bassins,153530,16035.84375
2014,Hauts Bassins,153530,16035.84375
2014,Hauts Bassins,153530,16035.84375
2014,Hauts Bassins,153530,16035.84375
2014,Hauts Bassins,153530,16035.84375
2014,Hauts Bassins,153530,16035.84375
2014,Hauts Bassins,153530,28150.17969
2014,Hauts Bassins,153530,28150.17969
2014,Hauts Bassins,153530,28150.17969
2014,Hauts Bassins,153530,28150.17969
2014,Hauts Bassins,153530,28150.17969
2014,Hauts Bassins,153530,28150.17969
2014,Hauts Bassins,153530,28150.17969
2014,Hauts Bassins,153530,28150.17969
2014,Hauts Bassins,153530,4351.65625
2014,Hauts Bassins,153530,4351.65625
2014,Hauts Bassins,153530,4351.65625
2014,Hauts Bassins,153530,4351.65625
2014,Hauts Bassins,153530,4351.65625
2014,Hauts Bassins,153530,4351.65625
2014,Hauts Bassins,153530,4351.65625
2014,Hauts Bassins,153530,85220.38281
2014,Hauts Bassins,153530,85220.38281
2014,Hauts Bassins,153530,85220.38281
2014,Hauts Bassins,153530,85220.38281
2014,Hauts Bassins,153530,85220.38281
2014,Hauts Bassins,153530,85220.38281
2014,Hauts Bassins,153530,35225.48438
2014,Hauts Bassins,153530,35225.48438
2014,Hauts Bassins,153530,35225.48438
2014,Hauts Bassins,153530,35225.48438
2014,Hauts Bassins,153530,35225.48438
2014,Hauts Bassins,153530,28960.33594
2014,Hauts Bassins,153530,28960.33594
2014,Hauts Bassins,153530,28960.33594
2014,Hauts Bassins,153530,28960.33594
2014,Hauts Bassins,153530,28960.33594
2014,Hauts Bassins,153530,28960.33594
2014,Hauts Bassins,153530,28960.33594
2014,Hauts Bassins,153530,28960.33594
2014,Hauts Bassins,153530,28960.33594
2014,Hauts Bassins,153530,13126.20313
2014,Hauts Bassins,153530,13126.20313
2014,Hauts Bassins,153530,46225.71094
2014,Hauts Bassins,153530,46225.71094
2014,Hauts Bassins,153530,46225.71094
2014,Hauts Bassins,153530,46225.71094
2014,Hauts Bassins,153530,89701.78516
2014,Hauts Bassins,153530,89701.78516
2014,Hauts Bassins,153530,89701.78516
2014,Hauts Bassins,153530,89701.78516
2014,Hauts Bassins,153530,89701.78516
2014,Hauts Bassins,153530,89701.78516
2014,Hauts Bassins,153530,89701.78516
2014,Hauts Bassins,153530,89701.78516
2014,Hauts Bassins,153530,89701.78516
2014,Hauts Bassins,153530,89701.78516
2014,Hauts Bassins,153530,40182.82813
2014,Hauts Bassins,153530,40182.82813
2014,Hauts Bassins,153530,40182.82813
2014,Hauts Bassins,153530,40182.82813
2014,Hauts Bassins,153530,9474.84375
2014,Hauts Bassins,153530,9474.84375
2014,Hauts Bassins,153530,9474.84375
2014,Hauts Bassins,153530,9474.84375
2014,Hauts Bassins,153530,9474.84375
2014,Hauts Bassins,153530,9474.84375
2014,Hauts Bassins,153530,9474.84375
2014,Hauts Bassins,153530,9474.84375
2014,Hauts Bassins,153530,9474.84375
2014,Hauts Bassins,153530,9474.84375
2014,Hauts Bassins,153530,49003.33594
2014,Hauts Bassins,153530,49003.33594
2014,Hauts Bassins,153530,49003.33594
2014,Hauts Bassins,153530,49003.33594
2014,Hauts Bassins,153530,49003.33594
2014,Hauts Bassins,153530,49003.33594
2014,Hauts Bassins,153530,49003.33594
2014,Hauts Bassins,153530,46039.51563
2014,Hauts Bassins,153530,46039.51563
2014,Hauts Bassins,153530,46039.51563
2014,Hauts Bassins,153530,46039.51563
2014,Hauts Bassins,153530,46039.51563
2014,Hauts Bassins,153530,46039.51563
2014,Hauts Bassins,153530,46039.51563
2014,Hauts Bassins,153530,46039.51563
2014,Hauts Bassins,153530,46039.51563
2014,Hauts Bassins,153530,28592.33594
2014,Hauts Bassins,153530,28592.33594
2014,Hauts Bassins,153530,28592.33594
2014,Hauts Bassins,153530,28592.33594
2014,Hauts Bassins,153530,28592.33594
2014,Hauts Bassins,153530,28592.33594
2014,Hauts Bassins,153530,28592.33594
2014,Hauts Bassins,153530,28592.33594
2014,Hauts Bassins,153530,28592.33594
2014,Hauts Bassins,153530,28592.33594
2014,Hauts Bassins,153530,28592.33594
2014,Hauts Bassins,153530,28592.33594
2014,Hauts Bassins,153530,6260.671875
2014,Hauts Bassins,153530,6260.671875
2014,Hauts Bassins,153530,6260.671875
2014,Hauts Bassins,153530,6260.671875
2014,Hauts Bassins,153530,6260.671875
2014,Hauts Bassins,153530,6260.671875
2014,Hauts Bassins,153530,72327.50781
2014,Hauts Bassins,153530,72327.50781
2014,Hauts Bassins,153530,72327.50781
2014,Hauts Bassins,153530,72327.50781
2014,Hauts Bassins,153530,72327.50781
2014,Hauts Bassins,153530,72327.50781
2014,Hauts Bassins,153530,72327.50781
2014,Hauts Bassins,153530,72327.50781
2014,Hauts Bassins,153530,72327.50781
2014,Hauts Bassins,153530,72327.50781
2014,Hauts Bassins,153530,72327.50781
2014,Hauts Bassins,153530,21607.96875
2014,Hauts Bassins,153530,21607.96875
2014,Hauts Bassins,153530,21607.96875
2014,Hauts Bassins,153530,21607.96875
2014,Hauts Bassins,153530,21607.96875
2014,Hauts Bassins,153530,6155.75
2014,Hauts Bassins,153530,6155.75
2014,Hauts Bassins,153530,6155.75
2014,Hauts Bassins,153530,6155.75
2014,Hauts Bassins,153530,6155.75
2014,Hauts Bassins,153530,6155.75
2014,Hauts Bassins,153530,6155.75
2014,Hauts Bassins,153530,6155.75
2014,Hauts Bassins,153530,35042.82813
2014,Hauts Bassins,153530,35042.82813
2014,Hauts Bassins,153530,35042.82813
2014,Hauts Bassins,153530,35042.82813
2014,Hauts Bassins,153530,35042.82813
2014,Hauts Bassins,153530,35042.82813
2014,Hauts Bassins,153530,35042.82813
2014,Hauts Bassins,153530,35042.82813
2014,Hauts Bassins,153530,35042.82813
2014,Hauts Bassins,153530,35042.82813
2014,Hauts Bassins,153530,35042.82813
2014,Hauts Bassins,153530,35042.82813
2014,Hauts Bassins,153530,5319.765625
2014,Hauts Bassins,153530,5319.765625
2014,Hauts Bassins,153530,5319.765625
2014,Hauts Bassins,153530,5319.765625
2014,Hauts Bassins,153530,5319.765625
2014,Hauts Bassins,153530,5319.765625
2014,Hauts Bassins,153530,5319.765625
2014,Hauts Bassins,153530,5319.765625
2014,Hauts Bassins,153530,5319.765625
2014,Hauts Bassins,153530,5319.765625
2014,Hauts Bassins,153530,5319.765625
2014,Hauts Bassins,153530,5319.765625
2014,Hauts Bassins,153530,5319.765625
2014,Hauts Bassins,153530,5319.765625
2014,Hauts Bassins,153530,5319.765625
2014,Hauts Bassins,153530,5319.765625
2014,Hauts Bassins,153530,5319.765625
2014,Hauts Bassins,153530,5319.765625
2014,Hauts Bassins,153530,5319.765625
2014,Hauts Bassins,153530,5319.765625
2014,Hauts Bassins,153530,5319.765625
2014,Hauts Bassins,153530,5319.765625
2014,Hauts Bassins,153530,5319.765625
2014,Hauts Bassins,153530,5319.765625
2014,Hauts Bassins,153530,5319.765625
2014,Hauts Bassins,153530,5319.765625
2014,Hauts Bassins,153530,15785.04688
2014,Hauts Bassins,153530,15785.04688
2014,Hauts Bassins,153530,15785.04688
2014,Hauts Bassins,153530,15785.04688
2014,Hauts Bassins,153530,15785.04688
2014,Hauts Bassins,153530,5188.46875
2014,Hauts Bassins,153530,5188.46875
2014,Hauts Bassins,153530,5188.46875
2014,Hauts Bassins,153530,5188.46875
2014,Hauts Bassins,153530,5188.46875
2014,Hauts Bassins,153530,5188.46875
2014,Hauts Bassins,153530,5188.46875
2014,Hauts Bassins,153530,29976.46875
2014,Hauts Bassins,153530,29976.46875
2014,Hauts Bassins,153530,29976.46875
2014,Hauts Bassins,153530,29976.46875
2014,Hauts Bassins,153530,29976.46875
2014,Hauts Bassins,153530,29976.46875
2014,Hauts Bassins,153530,29976.46875
2014,Hauts Bassins,153530,29976.46875
2014,Hauts Bassins,153530,29976.46875
2014,Hauts Bassins,153530,29976.46875
2014,Hauts Bassins,153530,29976.46875
2014,Hauts Bassins,153530,29976.46875
2014,Hauts Bassins,153530,29976.46875
2014,Hauts Bassins,153530,29976.46875
2014,Hauts Bassins,153530,29976.46875
2014,Hauts Bassins,153530,29976.46875
2014,Hauts Bassins,153530,29976.46875
2014,Hauts Bassins,153530,29976.46875
2014,Hauts Bassins,153530,29976.46875
2014,Hauts Bassins,153530,29976.46875
2014,Hauts Bassins,153530,29976.46875
2014,Hauts Bassins,153530,72614.5
2014,Hauts Bassins,153530,72614.5
2014,Hauts Bassins,153530,72614.5
2014,Hauts Bassins,153530,72614.5
2014,Hauts Bassins,153530,72614.5
2014,Hauts Bassins,153530,72614.5
2014,Hauts Bassins,153530,72614.5
2014,Hauts Bassins,153530,72614.5
2014,Hauts Bassins,153530,72614.5
2014,Hauts Bassins,153530,72614.5
2014,Hauts Bassins,153530,72614.5
2014,Hauts Bassins,153530,72614.5
2014,Hauts Bassins,153530,72614.5
2014,Hauts Bassins,153530,72614.5
2014,Hauts Bassins,153530,72614.5
2014,Hauts Bassins,153530,72614.5
2014,Hauts Bassins,153530,72614.5
2014,Hauts Bassins,153530,67503.85156
2014,Hauts Bassins,153530,67503.85156
2014,Hauts Bassins,153530,67503.85156
2014,Hauts Bassins,153530,67503.85156
2014,Hauts Bassins,153530,67503.85156
2014,Hauts Bassins,153530,67503.85156
2014,Hauts Bassins,153530,67503.85156
2014,Hauts Bassins,153530,67503.85156
2014,Hauts Bassins,153530,67503.85156
2014,Hauts Bassins,153530,67503.85156
2014,Hauts Bassins,153530,67503.85156
2014,Hauts Bassins,153530,67503.85156
2014,Hauts Bassins,153530,63811.67969
2014,Hauts Bassins,153530,63811.67969
2014,Hauts Bassins,153530,63811.67969
2014,Hauts Bassins,153530,63811.67969
2014,Hauts Bassins,153530,63811.67969
2014,Hauts Bassins,153530,63811.67969
2014,Hauts Bassins,153530,63811.67969
2014,Hauts Bassins,153530,63811.67969
2014,Hauts Bassins,153530,63811.67969
2014,Hauts Bassins,153530,63811.67969
2014,Hauts Bassins,153530,63811.67969
2014,Hauts Bassins,153530,63811.67969
2014,Hauts Bassins,153530,63811.67969
2014,Hauts Bassins,153530,63811.67969
2014,Hauts Bassins,153530,2614.546875
2014,Hauts Bassins,153530,2614.546875
2014,Hauts Bassins,153530,2614.546875
2014,Hauts Bassins,153530,2614.546875
2014,Hauts Bassins,153530,2614.546875
2014,Hauts Bassins,153530,2614.546875
2014,Hauts Bassins,153530,2614.546875
2014,Hauts Bassins,153530,2614.546875
2014,Hauts Bassins,153530,2614.546875
2014,Hauts Bassins,153530,2614.546875
2014,Hauts Bassins,153530,2614.546875
2014,Hauts Bassins,153530,2614.546875
2014,Hauts Bassins,153530,2614.546875
2014,Hauts Bassins,153530,2614.546875
2014,Hauts Bassins,153530,2614.546875
2014,Hauts Bassins,153530,2614.546875
2014,Hauts Bassins,153530,26829.34375
2014,Hauts Bassins,153530,26829.34375
2014,Hauts Bassins,153530,26829.34375
2014,Hauts Bassins,153530,26829.34375
2014,Hauts Bassins,153530,26829.34375
2014,Hauts Bassins,153530,26829.34375
2014,Hauts Bassins,153530,26829.34375
2014,Hauts Bassins,153530,26829.34375
2014,Hauts Bassins,153530,26829.34375
2014,Hauts Bassins,153530,26829.34375
2014,Hauts Bassins,153530,4462.328125
2014,Hauts Bassins,153530,4462.328125
2014,Hauts Bassins,153530,4462.328125
2014,Hauts Bassins,153530,4462.328125
2014,Hauts Bassins,153530,4462.328125
2014,Hauts Bassins,153530,4462.328125
2014,Hauts Bassins,153530,4462.328125
2014,Hauts Bassins,153530,4462.328125
2014,Hauts Bassins,153530,18395.10938
2014,Hauts Bassins,153530,18395.10938
2014,Hauts Bassins,153530,18395.10938
2014,Hauts Bassins,153530,18395.10938
2014,Hauts Bassins,153530,19241.04688
2014,Hauts Bassins,153530,19241.04688
2014,Hauts Bassins,153530,19241.04688
2014,Hauts Bassins,153530,19241.04688
2014,Hauts Bassins,153530,19241.04688
2014,Hauts Bassins,153530,19241.04688
2014,Hauts Bassins,153530,19241.04688
2014,Hauts Bassins,153530,59998.36719
2014,Hauts Bassins,153530,59998.36719
2014,Hauts Bassins,153530,59998.36719
2014,Hauts Bassins,153530,59998.36719
2014,Hauts Bassins,153530,59998.36719
2014,Hauts Bassins,153530,59998.36719
2014,Hauts Bassins,153530,59998.36719
2014,Hauts Bassins,153530,59998.36719
2014,Hauts Bassins,153530,59998.36719
2014,Hauts Bassins,153530,59998.36719
2014,Hauts Bassins,153530,59998.36719
2014,Hauts Bassins,153530,59998.36719
2014,Hauts Bassins,153530,39787.84375
2014,Hauts Bassins,153530,39787.84375
2014,Hauts Bassins,153530,39787.84375
2014,Hauts Bassins,153530,39787.84375
2014,Hauts Bassins,153530,39787.84375
2014,Hauts Bassins,153530,39787.84375
2014,Hauts Bassins,153530,39787.84375
2014,Hauts Bassins,153530,34545.10156
2014,Hauts Bassins,153530,34545.10156
2014,Hauts Bassins,153530,34545.10156
2014,Hauts Bassins,153530,34545.10156
2014,Hauts Bassins,153530,34545.10156
2014,Hauts Bassins,153530,34545.10156
2014,Hauts Bassins,153530,34545.10156
2014,Hauts Bassins,153530,34545.10156
2014,Hauts Bassins,153530,34545.10156
2014,Hauts Bassins,153530,34545.10156
2014,Hauts Bassins,153530,61317.05469
2014,Hauts Bassins,153530,61317.05469
2014,Hauts Bassins,153530,61317.05469
2014,Hauts Bassins,153530,61317.05469
2014,Hauts Bassins,153530,61317.05469
2014,Hauts Bassins,153530,61317.05469
2014,Hauts Bassins,153530,61317.05469
2014,Hauts Bassins,153530,61317.05469
2014,Hauts Bassins,153530,61317.05469
2014,Hauts Bassins,153530,61317.05469
2014,Hauts Bassins,153530,61317.05469
2014,Hauts Bassins,153530,61317.05469
2014,Hauts Bassins,153530,61317.05469
2014,Hauts Bassins,153530,61317.05469
2014,Hauts Bassins,153530,61317.05469
2014,Hauts Bassins,153530,61317.05469
2014,Hauts Bassins,153530,61317.05469
2014,Hauts Bassins,153530,61317.05469
2014,Hauts Bassins,153530,61317.05469
2014,Hauts Bassins,153530,61317.05469
2014,Hauts Bassins,153530,51123.625
2014,Hauts Bassins,153530,51123.625
2014,Hauts Bassins,153530,51123.625
2014,Hauts Bassins,153530,51123.625
2014,Hauts Bassins,153530,51123.625
2014,Hauts Bassins,153530,51123.625
2014,Hauts Bassins,153530,51123.625
2014,Hauts Bassins,153530,51123.625
2014,Hauts Bassins,153530,51123.625
2014,Hauts Bassins,153530,51123.625
2014,Hauts Bassins,153530,51123.625
2014,Hauts Bassins,153530,51123.625
2014,Hauts Bassins,153530,51123.625
2014,Hauts Bassins,153530,51123.625
2014,Hauts Bassins,153530,21764.92188
2014,Hauts Bassins,153530,21764.92188
2014,Hauts Bassins,153530,21764.92188
2014,Hauts Bassins,153530,21764.92188
2014,Hauts Bassins,153530,21764.92188
2014,Hauts Bassins,153530,45947.04688
2014,Hauts Bassins,153530,45947.04688
2014,Hauts Bassins,153530,45947.04688
2014,Hauts Bassins,153530,45947.04688
2014,Hauts Bassins,153530,45947.04688
2014,Hauts Bassins,153530,45947.04688
2014,Hauts Bassins,153530,42105.24219
2014,Hauts Bassins,153530,42105.24219
2014,Hauts Bassins,153530,42105.24219
2014,Hauts Bassins,153530,42105.24219
2014,Hauts Bassins,153530,42105.24219
2014,Hauts Bassins,153530,42105.24219
2014,Hauts Bassins,153530,42105.24219
2014,Hauts Bassins,153530,42105.24219
2014,Hauts Bassins,153530,42105.24219
2014,Hauts Bassins,153530,42105.24219
2014,Hauts Bassins,153530,42105.24219
2014,Hauts Bassins,153530,42105.24219
2014,Hauts Bassins,153530,42105.24219
2014,Hauts Bassins,153530,42105.24219
2014,Hauts Bassins,153530,34095.47656
2014,Hauts Bassins,153530,34095.47656
2014,Hauts Bassins,153530,34095.47656
2014,Hauts Bassins,153530,34095.47656
2014,Hauts Bassins,153530,34095.47656
2014,Hauts Bassins,153530,34095.47656
2014,Hauts Bassins,153530,34095.47656
2014,Hauts Bassins,153530,34095.47656
2014,Hauts Bassins,153530,34095.47656
2014,Hauts Bassins,153530,34095.47656
2014,Hauts Bassins,153530,19488.20313
2014,Hauts Bassins,153530,19488.20313
2014,Hauts Bassins,153530,19488.20313
2014,Hauts Bassins,153530,19488.20313
2014,Hauts Bassins,153530,19488.20313
2014,Hauts Bassins,153530,42258.60938
2014,Hauts Bassins,153530,42258.60938
2014,Hauts Bassins,153530,42258.60938
2014,Hauts Bassins,153530,42258.60938
2014,Hauts Bassins,153530,42258.60938
2014,Hauts Bassins,153530,42258.60938
2014,Hauts Bassins,153530,42258.60938
2014,Hauts Bassins,153530,42258.60938
2014,Hauts Bassins,153530,42258.60938
2014,Hauts Bassins,153530,42258.60938
2014,Hauts Bassins,153530,29951.875
2014,Hauts Bassins,153530,29951.875
2014,Hauts Bassins,153530,29951.875
2014,Hauts Bassins,153530,29951.875
2014,Hauts Bassins,153530,29951.875
2014,Hauts Bassins,153530,31239.77344
2014,Hauts Bassins,153530,31239.77344
2014,Hauts Bassins,153530,31239.77344
2014,Hauts Bassins,153530,31239.77344
2014,Hauts Bassins,153530,31239.77344
2014,Hauts Bassins,153530,31239.77344
2014,Hauts Bassins,153530,80370.82031
2014,Hauts Bassins,153530,80370.82031
2014,Hauts Bassins,153530,80370.82031
2014,Hauts Bassins,153530,80370.82031
2014,Hauts Bassins,153530,80370.82031
2014,Hauts Bassins,153530,80370.82031
2014,Hauts Bassins,153530,80370.82031
2014,Hauts Bassins,153530,80370.82031
2014,Hauts Bassins,153530,80370.82031
2014,Hauts Bassins,153530,80370.82031
2014,Hauts Bassins,153530,80370.82031
2014,Hauts Bassins,153530,80370.82031
2014,Hauts Bassins,153530,80370.82031
2014,Hauts Bassins,153530,80370.82031
2014,Hauts Bassins,153530,62858.09375
2014,Hauts Bassins,153530,62858.09375
2014,Hauts Bassins,153530,18810.25
2014,Hauts Bassins,153530,18810.25
2014,Hauts Bassins,153530,18810.25
2014,Hauts Bassins,153530,18810.25
2014,Hauts Bassins,153530,18810.25
2014,Hauts Bassins,153530,18810.25
2014,Hauts Bassins,153530,18810.25
2014,Hauts Bassins,153530,18810.25
2014,Hauts Bassins,153530,18810.25
2014,Hauts Bassins,153530,29992.6875
2014,Hauts Bassins,153530,29992.6875
2014,Hauts Bassins,153530,29992.6875
2014,Hauts Bassins,153530,29992.6875
2014,Hauts Bassins,153530,29992.6875
2014,Hauts Bassins,153530,29992.6875
2014,Hauts Bassins,153530,29992.6875
2014,Hauts Bassins,153530,29992.6875
2014,Hauts Bassins,153530,29992.6875
2014,Hauts Bassins,153530,29992.6875
2014,Hauts Bassins,153530,29992.6875
2014,Hauts Bassins,153530,29992.6875
2014,Hauts Bassins,153530,29992.6875
2014,Hauts Bassins,153530,38288.51563
2014,Hauts Bassins,153530,38288.51563
2014,Hauts Bassins,153530,38288.51563
2014,Hauts Bassins,153530,38288.51563
2014,Hauts Bassins,153530,38288.51563
2014,Hauts Bassins,153530,38288.51563
2014,Hauts Bassins,153530,38288.51563
2014,Hauts Bassins,153530,38288.51563
2014,Hauts Bassins,153530,38288.51563
2014,Hauts Bassins,153530,38288.51563
2014,Hauts Bassins,153530,38288.51563
2014,Hauts Bassins,153530,38288.51563
2014,Hauts Bassins,153530,38288.51563
2014,Hauts Bassins,153530,18828.67188
2014,Hauts Bassins,153530,18828.67188
2014,Hauts Bassins,153530,18828.67188
2014,Hauts Bassins,153530,18828.67188
2014,Hauts Bassins,153530,18828.67188
2014,Hauts Bassins,153530,18828.67188
2014,Hauts Bassins,153530,18828.67188
2014,Hauts Bassins,153530,18828.67188
2014,Hauts Bassins,153530,2559.203125
2014,Hauts Bassins,153530,2559.203125
2014,Hauts Bassins,153530,2559.203125
2014,Hauts Bassins,153530,2559.203125
2014,Hauts Bassins,153530,2559.203125
2014,Hauts Bassins,153530,2559.203125
2014,Hauts Bassins,153530,2559.203125
2014,Hauts Bassins,153530,2559.203125
2014,Hauts Bassins,153530,2559.203125
2014,Hauts Bassins,153530,2559.203125
2014,Hauts Bassins,153530,2559.203125
2014,Hauts Bassins,153530,2559.203125
2014,Hauts Bassins,153530,2559.203125
2014,Hauts Bassins,153530,2559.203125
2014,Hauts Bassins,153530,13028.45313
2014,Hauts Bassins,153530,13028.45313
2014,Hauts Bassins,153530,13028.45313
2014,Hauts Bassins,153530,13028.45313
2014,Hauts Bassins,153530,13028.45313
2014,Hauts Bassins,153530,13028.45313
2014,Hauts Bassins,153530,13028.45313
2014,Hauts Bassins,153530,13028.45313
2014,Hauts Bassins,153530,13028.45313
2014,Hauts Bassins,153530,13028.45313
2014,Hauts Bassins,153530,13028.45313
2014,Hauts Bassins,153530,13028.45313
2014,Hauts Bassins,153530,13028.45313
2014,Hauts Bassins,153530,66021.80469
2014,Hauts Bassins,153530,66021.80469
2014,Hauts Bassins,153530,66021.80469
2014,Hauts Bassins,153530,66021.80469
2014,Hauts Bassins,153530,66021.80469
2014,Hauts Bassins,153530,66021.80469
2014,Hauts Bassins,153530,66021.80469
2014,Hauts Bassins,153530,4058.28125
2014,Hauts Bassins,153530,4058.28125
2014,Hauts Bassins,153530,4058.28125
2014,Hauts Bassins,153530,4058.28125
2014,Hauts Bassins,153530,4058.28125
2014,Hauts Bassins,153530,4058.28125
2014,Hauts Bassins,153530,4058.28125
2014,Hauts Bassins,153530,44547.78125
2014,Hauts Bassins,153530,44547.78125
2014,Hauts Bassins,153530,44547.78125
2014,Hauts Bassins,153530,44547.78125
2014,Hauts Bassins,153530,44547.78125
2014,Hauts Bassins,153530,44547.78125
